CellLine	DrugName	PrimaryTarget	Pathway	Conc	GRvalue	IncreasedFracDead
HCC1143	TGX221	PI3Kb	PI3K/mTOR	0.0031623	1.0242	0.0029351
HCC1143	TGX221	PI3Kb	PI3K/mTOR	0.01	1.0629	0.0034316
HCC1143	TGX221	PI3Kb	PI3K/mTOR	0.031623	0.92563	0.0056565
HCC1143	TGX221	PI3Kb	PI3K/mTOR	0.1	0.958	0.001165
HCC1143	TGX221	PI3Kb	PI3K/mTOR	0.31623	0.91768	0.0045618
HCC1143	TGX221	PI3Kb	PI3K/mTOR	1	0.94122	-0.00083385
HCC1143	TGX221	PI3Kb	PI3K/mTOR	3.1623	0.93646	0.0069375
HCC1143	TGX221	PI3Kb	PI3K/mTOR	10	0.91845	0.014996
HCC1143	Torin2	mTOR/ATM/ATR	PI3K/mTOR	0.0001	0.93371	0.0015242
HCC1143	Torin2	mTOR/ATM/ATR	PI3K/mTOR	0.00031623	1.0512	0.0008398
HCC1143	Torin2	mTOR/ATM/ATR	PI3K/mTOR	0.001	1.0634	-0.0027705
HCC1143	Torin2	mTOR/ATM/ATR	PI3K/mTOR	0.0031623	0.91918	0.0034259
HCC1143	Torin2	mTOR/ATM/ATR	PI3K/mTOR	0.01	0.838	0.011646
HCC1143	Torin2	mTOR/ATM/ATR	PI3K/mTOR	0.031623	0.619	0.049469
HCC1143	Torin2	mTOR/ATM/ATR	PI3K/mTOR	0.1	0.23008	0.17551
HCC1143	Torin2	mTOR/ATM/ATR	PI3K/mTOR	0.31623	-0.010275	0.26875
HCC1143	Torin2	mTOR/ATM/ATR	PI3K/mTOR	1	-0.15347	0.25708
HCC1143	Everolimus	mTOR1	PI3K/mTOR	0.001	0.76707	0.015418
HCC1143	Everolimus	mTOR1	PI3K/mTOR	0.0031623	0.6791	0.021387
HCC1143	Everolimus	mTOR1	PI3K/mTOR	0.01	0.66347	0.023455
HCC1143	Everolimus	mTOR1	PI3K/mTOR	0.031623	0.69535	0.024944
HCC1143	Everolimus	mTOR1	PI3K/mTOR	0.1	0.65811	0.025821
HCC1143	Everolimus	mTOR1	PI3K/mTOR	0.31623	0.66022	0.028502
HCC1143	Everolimus	mTOR1	PI3K/mTOR	1	0.64547	0.034513
HCC1143	Everolimus	mTOR1	PI3K/mTOR	3.1623	0.59524	0.047151
HCC1143	Everolimus	mTOR1	PI3K/mTOR	10	0.55742	0.044206
HCC1143	INK128/MLN0128	mTORC1/2	PI3K/mTOR	0.00031623	0.88716	0.0030408
HCC1143	INK128/MLN0128	mTORC1/2	PI3K/mTOR	0.001	0.92676	0.0044614
HCC1143	INK128/MLN0128	mTORC1/2	PI3K/mTOR	0.0031623	0.89705	-0.0040776
HCC1143	INK128/MLN0128	mTORC1/2	PI3K/mTOR	0.01	0.74391	0.016618
HCC1143	INK128/MLN0128	mTORC1/2	PI3K/mTOR	0.031623	0.52431	0.041503
HCC1143	INK128/MLN0128	mTORC1/2	PI3K/mTOR	0.1	0.32986	0.093677
HCC1143	INK128/MLN0128	mTORC1/2	PI3K/mTOR	0.31623	0.20629	0.11579
HCC1143	INK128/MLN0128	mTORC1/2	PI3K/mTOR	1	0.11827	0.13957
HCC1143	INK128/MLN0128	mTORC1/2	PI3K/mTOR	3.1623	0.031429	0.1836
HCC1143	PF-4708671	p70S6K	PI3K/mTOR	0.001	0.99128	7.2037e-05
HCC1143	PF-4708671	p70S6K	PI3K/mTOR	0.0031623	0.9753	-0.0032395
HCC1143	PF-4708671	p70S6K	PI3K/mTOR	0.01	0.9987	0.00037687
HCC1143	PF-4708671	p70S6K	PI3K/mTOR	0.031623	0.95577	0.00076693
HCC1143	PF-4708671	p70S6K	PI3K/mTOR	0.1	1.0038	-0.00086945
HCC1143	PF-4708671	p70S6K	PI3K/mTOR	0.31623	0.95067	0.00069892
HCC1143	PF-4708671	p70S6K	PI3K/mTOR	1	0.90426	0.0025642
HCC1143	PF-4708671	p70S6K	PI3K/mTOR	3.1623	0.83467	0.014508
HCC1143	PF-4708671	p70S6K	PI3K/mTOR	10	0.73937	0.022712
HCC1143	Buparlisib/NVP-BKM120	pan PI3K	PI3K/mTOR	0.001	0.98853	0.0042661
HCC1143	Buparlisib/NVP-BKM120	pan PI3K	PI3K/mTOR	0.0031623	0.95866	-0.00032961
HCC1143	Buparlisib/NVP-BKM120	pan PI3K	PI3K/mTOR	0.01	0.9694	0.0020136
HCC1143	Buparlisib/NVP-BKM120	pan PI3K	PI3K/mTOR	0.031623	0.91704	-0.00049239
HCC1143	Buparlisib/NVP-BKM120	pan PI3K	PI3K/mTOR	0.1	0.83759	0.011613
HCC1143	Buparlisib/NVP-BKM120	pan PI3K	PI3K/mTOR	0.31623	0.78279	0.023815
HCC1143	Buparlisib/NVP-BKM120	pan PI3K	PI3K/mTOR	1	0.41299	0.10328
HCC1143	Buparlisib/NVP-BKM120	pan PI3K	PI3K/mTOR	3.1623	-0.28656	0.4449
HCC1143	Buparlisib/NVP-BKM120	pan PI3K	PI3K/mTOR	10	-0.43599	0.54948
HCC1143	Pictilisib/GDC0941	pan PI3K	PI3K/mTOR	0.001	0.98922	-0.0017475
HCC1143	Pictilisib/GDC0941	pan PI3K	PI3K/mTOR	0.0031623	0.92559	0.0024872
HCC1143	Pictilisib/GDC0941	pan PI3K	PI3K/mTOR	0.01	0.9118	0.0055845
HCC1143	Pictilisib/GDC0941	pan PI3K	PI3K/mTOR	0.031623	0.87839	0.0058883
HCC1143	Pictilisib/GDC0941	pan PI3K	PI3K/mTOR	0.1	0.73853	0.015522
HCC1143	Pictilisib/GDC0941	pan PI3K	PI3K/mTOR	0.31623	0.72663	0.028759
HCC1143	Pictilisib/GDC0941	pan PI3K	PI3K/mTOR	1	0.50605	0.061524
HCC1143	Pictilisib/GDC0941	pan PI3K	PI3K/mTOR	3.1623	0.32245	0.086224
HCC1143	Pictilisib/GDC0941	pan PI3K	PI3K/mTOR	10	-0.12914	0.32075
HCC1143	Ceritinib/LDK378	ALK	RTK	0.001	0.94233	0.00057691
HCC1143	Ceritinib/LDK378	ALK	RTK	0.0031623	0.97223	0.0065836
HCC1143	Ceritinib/LDK378	ALK	RTK	0.01	1.0121	0.00091471
HCC1143	Ceritinib/LDK378	ALK	RTK	0.031623	0.92838	0.0049738
HCC1143	Ceritinib/LDK378	ALK	RTK	0.1	0.89308	0.011252
HCC1143	Ceritinib/LDK378	ALK	RTK	0.31623	0.84901	0.025059
HCC1143	Ceritinib/LDK378	ALK	RTK	1	0.68376	0.048769
HCC1143	Ceritinib/LDK378	ALK	RTK	3.1623	0.12282	0.12688
HCC1143	Ceritinib/LDK378	ALK	RTK	10	-0.42193	0.33428
HCC1143	Neratinib/HKI272	EGFR/HER2	RTK	0.00031623	0.95919	0.00012029
HCC1143	Neratinib/HKI272	EGFR/HER2	RTK	0.001	0.95976	-0.0024714
HCC1143	Neratinib/HKI272	EGFR/HER2	RTK	0.0031623	0.94692	0.0036366
HCC1143	Neratinib/HKI272	EGFR/HER2	RTK	0.01	0.87752	0.01377
HCC1143	Neratinib/HKI272	EGFR/HER2	RTK	0.031623	0.89721	0.012331
HCC1143	Neratinib/HKI272	EGFR/HER2	RTK	0.1	0.76921	0.031473
HCC1143	Neratinib/HKI272	EGFR/HER2	RTK	0.31623	0.65901	0.043539
HCC1143	Neratinib/HKI272	EGFR/HER2	RTK	1	0.46775	0.076035
HCC1143	Neratinib/HKI272	EGFR/HER2	RTK	3.1623	0.079148	0.26138
HCC1143	Tivantinib/ARQ197	MET	RTK	0.001	0.95726	0.003736
HCC1143	Tivantinib/ARQ197	MET	RTK	0.0031623	0.99369	5.5844e-05
HCC1143	Tivantinib/ARQ197	MET	RTK	0.01	0.96517	0.0019865
HCC1143	Tivantinib/ARQ197	MET	RTK	0.031623	0.94448	0.0094256
HCC1143	Tivantinib/ARQ197	MET	RTK	0.1	0.82652	0.033178
HCC1143	Tivantinib/ARQ197	MET	RTK	0.31623	0.46677	0.10959
HCC1143	Tivantinib/ARQ197	MET	RTK	1	-0.21295	0.3732
HCC1143	Tivantinib/ARQ197	MET	RTK	3.1623	-0.31222	0.42191
HCC1143	Tivantinib/ARQ197	MET	RTK	10	-0.26267	0.27889
HCC1143	Cediranib/AZD2171	VEGFR/cKIT	RTK	0.001	0.95244	0.0016645
HCC1143	Cediranib/AZD2171	VEGFR/cKIT	RTK	0.0031623	0.96309	0.0026844
HCC1143	Cediranib/AZD2171	VEGFR/cKIT	RTK	0.01	0.97711	0.0061456
HCC1143	Cediranib/AZD2171	VEGFR/cKIT	RTK	0.031623	0.98716	0.0036945
HCC1143	Cediranib/AZD2171	VEGFR/cKIT	RTK	0.1	0.94292	0.0059781
HCC1143	Cediranib/AZD2171	VEGFR/cKIT	RTK	0.31623	0.87627	0.015299
HCC1143	Cediranib/AZD2171	VEGFR/cKIT	RTK	1	0.84941	0.036656
HCC1143	Cediranib/AZD2171	VEGFR/cKIT	RTK	3.1623	0.60069	0.058203
HCC1143	Cediranib/AZD2171	VEGFR/cKIT	RTK	10	0.0092803	0.13269
HCC1143	Cabozantinib	VEGFR2/MET	RTK	0.001	0.9176	-0.0002085
HCC1143	Cabozantinib	VEGFR2/MET	RTK	0.0031623	0.94547	0.0070937
HCC1143	Cabozantinib	VEGFR2/MET	RTK	0.01	0.9165	0.0044498
HCC1143	Cabozantinib	VEGFR2/MET	RTK	0.031623	0.96193	-0.0015008
HCC1143	Cabozantinib	VEGFR2/MET	RTK	0.1	0.94063	0.0052278
HCC1143	Cabozantinib	VEGFR2/MET	RTK	0.31623	0.91661	0.001773
HCC1143	Cabozantinib	VEGFR2/MET	RTK	1	0.95951	0.013259
HCC1143	Cabozantinib	VEGFR2/MET	RTK	3.1623	0.82441	0.022747
HCC1143	Cabozantinib	VEGFR2/MET	RTK	10	0.51215	0.087813
PDXHCI002	Abemaciclib/LY2835219	CDK4/6	Cell cycle	0.001	1.0814	-0.010259
PDXHCI002	Abemaciclib/LY2835219	CDK4/6	Cell cycle	0.0031623	1.0168	-0.026625
PDXHCI002	Abemaciclib/LY2835219	CDK4/6	Cell cycle	0.01	0.79721	-0.032626
PDXHCI002	Abemaciclib/LY2835219	CDK4/6	Cell cycle	0.031623	0.51574	-0.027231
PDXHCI002	Abemaciclib/LY2835219	CDK4/6	Cell cycle	0.1	0.24593	-0.0039191
PDXHCI002	Abemaciclib/LY2835219	CDK4/6	Cell cycle	0.31623	0.012737	0.028587
PDXHCI002	Abemaciclib/LY2835219	CDK4/6	Cell cycle	1	-0.31145	0.16807
PDXHCI002	Abemaciclib/LY2835219	CDK4/6	Cell cycle	3.1623	-0.59313	0.62133
PDXHCI002	Abemaciclib/LY2835219	CDK4/6	Cell cycle	10	-0.67669	0.78021
PDXHCI002	Palbociclib/PD0332991	CDK4/6	Cell cycle	0.00031623	1.0643	0.00091299
PDXHCI002	Palbociclib/PD0332991	CDK4/6	Cell cycle	0.001	1.0955	0.0013862
PDXHCI002	Palbociclib/PD0332991	CDK4/6	Cell cycle	0.0031623	1.0235	-0.013884
PDXHCI002	Palbociclib/PD0332991	CDK4/6	Cell cycle	0.01	0.96172	-0.02387
PDXHCI002	Palbociclib/PD0332991	CDK4/6	Cell cycle	0.031623	0.71071	-0.01619
PDXHCI002	Palbociclib/PD0332991	CDK4/6	Cell cycle	0.1	0.54978	-0.015044
PDXHCI002	Palbociclib/PD0332991	CDK4/6	Cell cycle	0.31623	0.4357	-0.018967
PDXHCI002	Palbociclib/PD0332991	CDK4/6	Cell cycle	1	0.37084	-0.014888
PDXHCI002	Palbociclib/PD0332991	CDK4/6	Cell cycle	3.1623	0.27662	-0.0090616
PDXHCI002	AZD7762	CHK1/2	Cell cycle	0.001	1.1327	-0.0052558
PDXHCI002	AZD7762	CHK1/2	Cell cycle	0.0031623	1.1211	-0.00032597
PDXHCI002	AZD7762	CHK1/2	Cell cycle	0.01	0.91552	0.0087524
PDXHCI002	AZD7762	CHK1/2	Cell cycle	0.031623	0.62364	0.056921
PDXHCI002	AZD7762	CHK1/2	Cell cycle	0.1	0.3155	0.14437
PDXHCI002	AZD7762	CHK1/2	Cell cycle	0.31623	0.07931	0.21527
PDXHCI002	AZD7762	CHK1/2	Cell cycle	1	-0.31169	0.41043
PDXHCI002	AZD7762	CHK1/2	Cell cycle	3.1623	-0.5697	0.64335
PDXHCI002	AZD7762	CHK1/2	Cell cycle	10	-0.58146	0.63902
PDXHCI002	Volasertib/BI6727	PLK	Cell cycle	0.0001	1.1077	-0.012817
PDXHCI002	Volasertib/BI6727	PLK	Cell cycle	0.00031623	1.1179	-0.0091426
PDXHCI002	Volasertib/BI6727	PLK	Cell cycle	0.001	1.0918	0.0049264
PDXHCI002	Volasertib/BI6727	PLK	Cell cycle	0.0031623	0.7068	0.080346
PDXHCI002	Volasertib/BI6727	PLK	Cell cycle	0.01	-0.45626	0.66284
PDXHCI002	Volasertib/BI6727	PLK	Cell cycle	0.031623	-0.43457	0.6896
PDXHCI002	Volasertib/BI6727	PLK	Cell cycle	0.1	-0.44961	0.68576
PDXHCI002	Volasertib/BI6727	PLK	Cell cycle	0.31623	-0.48066	0.69076
PDXHCI002	Volasertib/BI6727	PLK	Cell cycle	1	-0.58923	0.74035
PDXHCI002	Dinaciclib/SCH727965	pan CDK	Cell cycle	0.0001	1.1113	-0.0059056
PDXHCI002	Dinaciclib/SCH727965	pan CDK	Cell cycle	0.00031623	1.1164	-0.0086213
PDXHCI002	Dinaciclib/SCH727965	pan CDK	Cell cycle	0.001	1.1022	-0.0034956
PDXHCI002	Dinaciclib/SCH727965	pan CDK	Cell cycle	0.0031623	1.0541	-0.0039375
PDXHCI002	Dinaciclib/SCH727965	pan CDK	Cell cycle	0.01	0.74295	-0.003304
PDXHCI002	Dinaciclib/SCH727965	pan CDK	Cell cycle	0.031623	-0.33145	0.4523
PDXHCI002	Dinaciclib/SCH727965	pan CDK	Cell cycle	0.1	-0.38655	0.51109
PDXHCI002	Dinaciclib/SCH727965	pan CDK	Cell cycle	0.31623	-0.34352	0.44907
PDXHCI002	Dinaciclib/SCH727965	pan CDK	Cell cycle	1	-0.36071	0.43873
PDXHCI002	Cisplatin	Chemo	Chemotherapy	0.0010833	1.0979	-0.014736
PDXHCI002	Cisplatin	Chemo	Chemotherapy	0.0033333	1.0558	-0.015809
PDXHCI002	Cisplatin	Chemo	Chemotherapy	0.01	0.92998	0.0033019
PDXHCI002	Cisplatin	Chemo	Chemotherapy	0.031667	0.99991	0.0034807
PDXHCI002	Cisplatin	Chemo	Chemotherapy	0.1	1.0456	-0.02549
PDXHCI002	Cisplatin	Chemo	Chemotherapy	0.31623	0.94961	-0.054595
PDXHCI002	Cisplatin	Chemo	Chemotherapy	1	0.64449	-0.07108
PDXHCI002	Cisplatin	Chemo	Chemotherapy	3.1623	0.28414	-0.091813
PDXHCI002	Cisplatin	Chemo	Chemotherapy	10	-0.098474	0.035681
PDXHCI002	Doxorubicin	Chemo	Chemotherapy	0.00031623	0.92477	0.00034357
PDXHCI002	Doxorubicin	Chemo	Chemotherapy	0.001	0.83418	0.003259
PDXHCI002	Doxorubicin	Chemo	Chemotherapy	0.0031623	0.62411	0.021012
PDXHCI002	Doxorubicin	Chemo	Chemotherapy	0.01	0.12781	0.14173
PDXHCI002	Doxorubicin	Chemo	Chemotherapy	0.031623	-0.19656	0.24248
PDXHCI002	Doxorubicin	Chemo	Chemotherapy	0.1	-0.24214	0.27844
PDXHCI002	Doxorubicin	Chemo	Chemotherapy	0.31623	-0.48309	0.56087
PDXHCI002	Doxorubicin	Chemo	Chemotherapy	1	-0.6545	0.80551
PDXHCI002	Doxorubicin	Chemo	Chemotherapy	3.1623	-0.4401	0.6019
PDXHCI002	Paclitaxel	Chemo	Chemotherapy	0.0001	0.85267	0.043135
PDXHCI002	Paclitaxel	Chemo	Chemotherapy	0.00031623	1.0255	0.0049158
PDXHCI002	Paclitaxel	Chemo	Chemotherapy	0.001	0.90671	0.01437
PDXHCI002	Paclitaxel	Chemo	Chemotherapy	0.0031623	0.28005	0.17121
PDXHCI002	Paclitaxel	Chemo	Chemotherapy	0.01	-0.44167	0.63589
PDXHCI002	Paclitaxel	Chemo	Chemotherapy	0.031623	-0.40121	0.62532
PDXHCI002	Paclitaxel	Chemo	Chemotherapy	0.1	-0.44892	0.6465
PDXHCI002	Paclitaxel	Chemo	Chemotherapy	0.31623	-0.45635	0.66642
PDXHCI002	Paclitaxel	Chemo	Chemotherapy	1	-0.51168	0.68548
PDXHCI002	Topotecan	Topo I	Chemotherapy	0.0010833	0.8887	-0.01368
PDXHCI002	Topotecan	Topo I	Chemotherapy	0.0033333	0.78616	-0.07478
PDXHCI002	Topotecan	Topo I	Chemotherapy	0.01	0.32311	-0.049605
PDXHCI002	Topotecan	Topo I	Chemotherapy	0.031667	-0.12147	0.10239
PDXHCI002	Topotecan	Topo I	Chemotherapy	0.1	-0.10136	-0.038931
PDXHCI002	Topotecan	Topo I	Chemotherapy	0.31623	-0.30173	0.10015
PDXHCI002	Topotecan	Topo I	Chemotherapy	1	-0.32394	0.16866
PDXHCI002	Topotecan	Topo I	Chemotherapy	3.1623	-0.46736	0.32962
PDXHCI002	Topotecan	Topo I	Chemotherapy	10	-0.70064	0.51721
PDXHCI002	Etoposide	Topo II	Chemotherapy	0.0010833	1.0798	-0.040763
PDXHCI002	Etoposide	Topo II	Chemotherapy	0.0033333	0.91149	-0.02699
PDXHCI002	Etoposide	Topo II	Chemotherapy	0.01	0.99377	-0.026079
PDXHCI002	Etoposide	Topo II	Chemotherapy	0.031667	0.90998	-0.053285
PDXHCI002	Etoposide	Topo II	Chemotherapy	0.1	0.6449	-0.085309
PDXHCI002	Etoposide	Topo II	Chemotherapy	0.31623	0.36682	-0.10135
PDXHCI002	Etoposide	Topo II	Chemotherapy	1	-0.063712	0.059172
PDXHCI002	Etoposide	Topo II	Chemotherapy	3.1623	-0.089147	-0.051915
PDXHCI002	Etoposide	Topo II	Chemotherapy	10	-0.17949	0.046936
PDXHCI002	Dasatinib	BCR/ABL	MAPK/nRTK	0.001	1.0381	0.0041035
PDXHCI002	Dasatinib	BCR/ABL	MAPK/nRTK	0.0031623	0.99864	0.0079954
PDXHCI002	Dasatinib	BCR/ABL	MAPK/nRTK	0.01	0.88683	0.0026656
PDXHCI002	Dasatinib	BCR/ABL	MAPK/nRTK	0.031623	0.69117	0.0079682
PDXHCI002	Dasatinib	BCR/ABL	MAPK/nRTK	0.1	0.60676	-0.0067027
PDXHCI002	Dasatinib	BCR/ABL	MAPK/nRTK	0.31623	0.57004	-0.009684
PDXHCI002	Dasatinib	BCR/ABL	MAPK/nRTK	1	0.49428	0.0007365
PDXHCI002	Dasatinib	BCR/ABL	MAPK/nRTK	3.1623	0.21126	0.014695
PDXHCI002	Dasatinib	BCR/ABL	MAPK/nRTK	10	0.032244	0.036296
PDXHCI002	Trametinib/GSK1120212	MEK	MAPK/nRTK	0.0001	1.0139	0.012435
PDXHCI002	Trametinib/GSK1120212	MEK	MAPK/nRTK	0.00031623	1.0294	-0.0040708
PDXHCI002	Trametinib/GSK1120212	MEK	MAPK/nRTK	0.001	0.95422	-0.0055657
PDXHCI002	Trametinib/GSK1120212	MEK	MAPK/nRTK	0.0031623	0.85339	-0.0026701
PDXHCI002	Trametinib/GSK1120212	MEK	MAPK/nRTK	0.01	0.76646	-0.0013365
PDXHCI002	Trametinib/GSK1120212	MEK	MAPK/nRTK	0.031623	0.67854	-0.0032151
PDXHCI002	Trametinib/GSK1120212	MEK	MAPK/nRTK	0.1	0.64923	0.01268
PDXHCI002	Trametinib/GSK1120212	MEK	MAPK/nRTK	0.31623	0.64251	0.013524
PDXHCI002	Trametinib/GSK1120212	MEK	MAPK/nRTK	1	0.64665	0.015504
PDXHCI002	Saracatinib/AZD0530	SRC	MAPK/nRTK	0.001	1.0019	0.0052872
PDXHCI002	Saracatinib/AZD0530	SRC	MAPK/nRTK	0.0031623	0.94197	0.0066472
PDXHCI002	Saracatinib/AZD0530	SRC	MAPK/nRTK	0.01	0.82181	0.0039288
PDXHCI002	Saracatinib/AZD0530	SRC	MAPK/nRTK	0.031623	0.57491	0.016809
PDXHCI002	Saracatinib/AZD0530	SRC	MAPK/nRTK	0.1	0.45877	0.01271
PDXHCI002	Saracatinib/AZD0530	SRC	MAPK/nRTK	0.31623	0.3167	0.023883
PDXHCI002	Saracatinib/AZD0530	SRC	MAPK/nRTK	1	0.18562	0.017923
PDXHCI002	Saracatinib/AZD0530	SRC	MAPK/nRTK	3.1623	0.1026	0.037262
PDXHCI002	Saracatinib/AZD0530	SRC	MAPK/nRTK	10	0.001531	0.042305
PDXHCI002	ABT-737	Bcl2/XL	Misc	0.001	1.0866	0.0032359
PDXHCI002	ABT-737	Bcl2/XL	Misc	0.0031623	1.0393	-0.00056613
PDXHCI002	ABT-737	Bcl2/XL	Misc	0.01	1.0896	-0.0016185
PDXHCI002	ABT-737	Bcl2/XL	Misc	0.031623	1.1096	0.009225
PDXHCI002	ABT-737	Bcl2/XL	Misc	0.1	1.0469	0.012068
PDXHCI002	ABT-737	Bcl2/XL	Misc	0.31623	1.0148	0.014364
PDXHCI002	ABT-737	Bcl2/XL	Misc	1	0.88972	0.034854
PDXHCI002	ABT-737	Bcl2/XL	Misc	3.1623	0.75592	0.047097
PDXHCI002	ABT-737	Bcl2/XL	Misc	10	0.14563	0.1566
PDXHCI002	Vorinostat	HDAC	Misc	0.001	1.0404	-0.0032302
PDXHCI002	Vorinostat	HDAC	Misc	0.0031623	1.022	0.0025572
PDXHCI002	Vorinostat	HDAC	Misc	0.01	1.0002	-0.0023023
PDXHCI002	Vorinostat	HDAC	Misc	0.031623	0.98027	0.013195
PDXHCI002	Vorinostat	HDAC	Misc	0.1	0.72638	0.071439
PDXHCI002	Vorinostat	HDAC	Misc	0.31623	0.52983	0.13858
PDXHCI002	Vorinostat	HDAC	Misc	1	-0.29562	0.6031
PDXHCI002	Vorinostat	HDAC	Misc	3.1623	-0.55078	0.74305
PDXHCI002	Vorinostat	HDAC	Misc	10	-0.583	0.74871
PDXHCI002	Luminespib/NVP-AUY922	HSP90	Misc	0.0001	1.067	0.0051974
PDXHCI002	Luminespib/NVP-AUY922	HSP90	Misc	0.00031623	1.084	-0.0027439
PDXHCI002	Luminespib/NVP-AUY922	HSP90	Misc	0.001	1.0899	0.00034465
PDXHCI002	Luminespib/NVP-AUY922	HSP90	Misc	0.0031623	0.79205	0.032462
PDXHCI002	Luminespib/NVP-AUY922	HSP90	Misc	0.01	-0.17574	0.24976
PDXHCI002	Luminespib/NVP-AUY922	HSP90	Misc	0.031623	-0.25769	0.26266
PDXHCI002	Luminespib/NVP-AUY922	HSP90	Misc	0.1	-0.25628	0.27236
PDXHCI002	Luminespib/NVP-AUY922	HSP90	Misc	0.31623	-0.26622	0.27782
PDXHCI002	Luminespib/NVP-AUY922	HSP90	Misc	1	-0.28052	0.2743
PDXHCI002	A-1210477	Mcl-1	Misc	0.001	1.014	0.0033126
PDXHCI002	A-1210477	Mcl-1	Misc	0.0031623	1.0261	0.0013594
PDXHCI002	A-1210477	Mcl-1	Misc	0.01	1.1053	0.0031253
PDXHCI002	A-1210477	Mcl-1	Misc	0.031623	1.0562	0.0061413
PDXHCI002	A-1210477	Mcl-1	Misc	0.1	1.0709	0.0018218
PDXHCI002	A-1210477	Mcl-1	Misc	0.31623	1.0375	0.0057212
PDXHCI002	A-1210477	Mcl-1	Misc	1	1.0639	0.0047936
PDXHCI002	A-1210477	Mcl-1	Misc	3.1623	1.0427	0.0070108
PDXHCI002	A-1210477	Mcl-1	Misc	10	0.98143	0.01081
PDXHCI002	Olaparib/AZD2281	PARP	Misc	0.001	1.0675	-0.0060281
PDXHCI002	Olaparib/AZD2281	PARP	Misc	0.0031623	1.0165	-0.012574
PDXHCI002	Olaparib/AZD2281	PARP	Misc	0.01	0.98296	-0.010298
PDXHCI002	Olaparib/AZD2281	PARP	Misc	0.031623	0.9559	-0.00857
PDXHCI002	Olaparib/AZD2281	PARP	Misc	0.1	0.91744	-0.0018342
PDXHCI002	Olaparib/AZD2281	PARP	Misc	0.31623	0.82137	0.0017144
PDXHCI002	Olaparib/AZD2281	PARP	Misc	1	0.73407	0.014505
PDXHCI002	Olaparib/AZD2281	PARP	Misc	3.1623	0.57142	0.042787
PDXHCI002	Olaparib/AZD2281	PARP	Misc	10	0.26475	0.1359
PDXHCI002	Bleomycin	Radiation	Misc	0.0010833	0.89701	0.0066291
PDXHCI002	Bleomycin	Radiation	Misc	0.0033333	1.0207	0.00046468
PDXHCI002	Bleomycin	Radiation	Misc	0.01	1.0386	-0.027246
PDXHCI002	Bleomycin	Radiation	Misc	0.031667	0.95189	-0.030294
PDXHCI002	Bleomycin	Radiation	Misc	0.1	0.92385	-0.045107
PDXHCI002	Bleomycin	Radiation	Misc	0.31623	0.79638	-0.082594
PDXHCI002	Bleomycin	Radiation	Misc	1	0.56808	-0.089651
PDXHCI002	Bleomycin	Radiation	Misc	3.1623	0.15909	-0.06333
PDXHCI002	Bleomycin	Radiation	Misc	10	-0.11991	-0.0045661
PDXHCI002	Ipatasertib/GDC0068	AKT	PI3K/mTOR	0.001	1.0303	-0.0031865
PDXHCI002	Ipatasertib/GDC0068	AKT	PI3K/mTOR	0.0031623	1.0733	0.0026033
PDXHCI002	Ipatasertib/GDC0068	AKT	PI3K/mTOR	0.01	1.075	-0.0027684
PDXHCI002	Ipatasertib/GDC0068	AKT	PI3K/mTOR	0.031623	1.1203	0.0016752
PDXHCI002	Ipatasertib/GDC0068	AKT	PI3K/mTOR	0.1	1.0651	-0.012122
PDXHCI002	Ipatasertib/GDC0068	AKT	PI3K/mTOR	0.31623	1.1369	-0.007291
PDXHCI002	Ipatasertib/GDC0068	AKT	PI3K/mTOR	1	1.1747	-0.0262
PDXHCI002	Ipatasertib/GDC0068	AKT	PI3K/mTOR	3.1623	1.1981	-0.018838
PDXHCI002	Ipatasertib/GDC0068	AKT	PI3K/mTOR	10	1.0989	-0.034893
PDXHCI002	Alpelisib/BYL719	PI3Ka	PI3K/mTOR	0.001	0.98554	-0.0067272
PDXHCI002	Alpelisib/BYL719	PI3Ka	PI3K/mTOR	0.0031623	1.0478	0.0025156
PDXHCI002	Alpelisib/BYL719	PI3Ka	PI3K/mTOR	0.01	1.0503	-0.0039609
PDXHCI002	Alpelisib/BYL719	PI3Ka	PI3K/mTOR	0.031623	1.0273	-0.0044472
PDXHCI002	Alpelisib/BYL719	PI3Ka	PI3K/mTOR	0.1	0.97677	-0.0079957
PDXHCI002	Alpelisib/BYL719	PI3Ka	PI3K/mTOR	0.31623	0.93141	-0.0070682
PDXHCI002	Alpelisib/BYL719	PI3Ka	PI3K/mTOR	1	0.8337	-0.0057187
PDXHCI002	Alpelisib/BYL719	PI3Ka	PI3K/mTOR	3.1623	0.82127	-0.0077056
PDXHCI002	Alpelisib/BYL719	PI3Ka	PI3K/mTOR	10	0.6296	0.01067
PDXHCI002	Taselisib/GDC0032	PI3Ka, g, d	PI3K/mTOR	0.001	0.99048	0.0013003
PDXHCI002	Taselisib/GDC0032	PI3Ka, g, d	PI3K/mTOR	0.0031623	0.91767	0.00024816
PDXHCI002	Taselisib/GDC0032	PI3Ka, g, d	PI3K/mTOR	0.01	0.82422	-0.0024486
PDXHCI002	Taselisib/GDC0032	PI3Ka, g, d	PI3K/mTOR	0.031623	0.73939	0.0087169
PDXHCI002	Taselisib/GDC0032	PI3Ka, g, d	PI3K/mTOR	0.1	0.69088	0.00020676
PDXHCI002	Taselisib/GDC0032	PI3Ka, g, d	PI3K/mTOR	0.31623	0.59288	0.013046
PDXHCI002	Taselisib/GDC0032	PI3Ka, g, d	PI3K/mTOR	1	0.49362	0.017143
